,Reviewer_Name,Review,Rating,Time,Tat_ID
1,M C.,*UPDATE: Manager has reached out to me directly to resolve my negative experience in a professional and positive manner. I appreciate the swift...,4.0,2020-03-10 15:03:14,rvNq0cz8zqAmCj3UZHyiQA
2,Geoconda L.,"I had my nose pierced at a different piercing shop with their store jewelry and, every now and then, I would get the gross, inflamed, red bump that we all...",5.0,2020-01-09 08:28:47,rvNq0cz8zqAmCj3UZHyiQA
3,Regine D.,I visited this location because the window full of dried flowers to be sold which I still have not found anywhere else in NY by the way. But to my surprise...,5.0,2020-04-08 20:18:31,rvNq0cz8zqAmCj3UZHyiQA
4,M C.,*UPDATE: Manager has reached out to me directly to resolve my negative experience in a professional and positive manner. I appreciate the swift...,4.0,2020-03-10 15:03:14,rvNq0cz8zqAmCj3UZHyiQA
5,Geoconda L.,"I had my nose pierced at a different piercing shop with their store jewelry and, every now and then, I would get the gross, inflamed, red bump that we all...",5.0,2020-01-09 08:28:47,rvNq0cz8zqAmCj3UZHyiQA
6,Regine D.,I visited this location because the window full of dried flowers to be sold which I still have not found anywhere else in NY by the way. But to my surprise...,5.0,2020-04-08 20:18:31,rvNq0cz8zqAmCj3UZHyiQA
7,M C.,*UPDATE: Manager has reached out to me directly to resolve my negative experience in a professional and positive manner. I appreciate the swift...,4.0,2020-03-10 15:03:14,rvNq0cz8zqAmCj3UZHyiQA
8,Geoconda L.,"I had my nose pierced at a different piercing shop with their store jewelry and, every now and then, I would get the gross, inflamed, red bump that we all...",5.0,2020-01-09 08:28:47,rvNq0cz8zqAmCj3UZHyiQA
0,Erin B.,"I got my nipples pierced here last night. Overall a really positive experience, at least as far as the shop goes. As for the pain? Yeah, don't think there's...",5.0,2018-03-16 16:50:19,WeUKn5Y1VSMp3RCK8-E5Bw
1,Jason F.,"Most of my work was done by Jeff Farmer. Best dudes you'll ever meet! Great work, clean and professional! If this is your first tattoo or a seasoned vet...",5.0,2018-12-06 17:17:47,WeUKn5Y1VSMp3RCK8-E5Bw
2,Ronnée K.,i came here around 9:50 to get a quote on my arm. i told him i wanted it upside down and he was a little skeptical but he still did it. it turned out...,5.0,2019-07-16 11:31:07,WeUKn5Y1VSMp3RCK8-E5Bw
3,Erin B.,"I got my nipples pierced here last night. Overall a really positive experience, at least as far as the shop goes. As for the pain? Yeah, don't think there's...",5.0,2018-03-16 16:50:19,WeUKn5Y1VSMp3RCK8-E5Bw
4,Jason F.,"Most of my work was done by Jeff Farmer. Best dudes you'll ever meet! Great work, clean and professional! If this is your first tattoo or a seasoned vet...",5.0,2018-12-06 17:17:47,WeUKn5Y1VSMp3RCK8-E5Bw
5,Ronnée K.,i came here around 9:50 to get a quote on my arm. i told him i wanted it upside down and he was a little skeptical but he still did it. it turned out...,5.0,2019-07-16 11:31:07,WeUKn5Y1VSMp3RCK8-E5Bw
6,Erin B.,"I got my nipples pierced here last night. Overall a really positive experience, at least as far as the shop goes. As for the pain? Yeah, don't think there's...",5.0,2018-03-16 16:50:19,WeUKn5Y1VSMp3RCK8-E5Bw
7,Jason F.,"Most of my work was done by Jeff Farmer. Best dudes you'll ever meet! Great work, clean and professional! If this is your first tattoo or a seasoned vet...",5.0,2018-12-06 17:17:47,WeUKn5Y1VSMp3RCK8-E5Bw
8,Ronnée K.,i came here around 9:50 to get a quote on my arm. i told him i wanted it upside down and he was a little skeptical but he still did it. it turned out...,5.0,2019-07-16 11:31:07,WeUKn5Y1VSMp3RCK8-E5Bw
0,Malik M.,Getting a tattoo is something that is special and also meaningful for most. Putting something on your body that will last forever and that's the reason I...,5.0,2019-10-01 04:55:09,dhEbRs7U0D3IwxEJFAuIMg
1,Emily S.,"The art speaks for itself. Everywhere I go I get stopped and complimented on how amazing my sleeve is turning out. I couldn't be more satisfied.
Kris does...",5.0,2019-09-30 14:02:53,dhEbRs7U0D3IwxEJFAuIMg
2,James M.,"they did an amazing job very skilled tattoo artists here I used ""k"" as my artist he was really nice he did a traditional eagle on my chest, it took two 3...",5.0,2020-02-26 06:53:05,dhEbRs7U0D3IwxEJFAuIMg
3,Malik M.,Getting a tattoo is something that is special and also meaningful for most. Putting something on your body that will last forever and that's the reason I...,5.0,2019-10-01 04:55:09,dhEbRs7U0D3IwxEJFAuIMg
4,Emily S.,"The art speaks for itself. Everywhere I go I get stopped and complimented on how amazing my sleeve is turning out. I couldn't be more satisfied.
Kris does...",5.0,2019-09-30 14:02:53,dhEbRs7U0D3IwxEJFAuIMg
5,James M.,"they did an amazing job very skilled tattoo artists here I used ""k"" as my artist he was really nice he did a traditional eagle on my chest, it took two 3...",5.0,2020-02-26 06:53:05,dhEbRs7U0D3IwxEJFAuIMg
6,Malik M.,Getting a tattoo is something that is special and also meaningful for most. Putting something on your body that will last forever and that's the reason I...,5.0,2019-10-01 04:55:09,dhEbRs7U0D3IwxEJFAuIMg
7,Emily S.,"The art speaks for itself. Everywhere I go I get stopped and complimented on how amazing my sleeve is turning out. I couldn't be more satisfied.
Kris does...",5.0,2019-09-30 14:02:53,dhEbRs7U0D3IwxEJFAuIMg
8,James M.,"they did an amazing job very skilled tattoo artists here I used ""k"" as my artist he was really nice he did a traditional eagle on my chest, it took two 3...",5.0,2020-02-26 06:53:05,dhEbRs7U0D3IwxEJFAuIMg
0,Sherry H.,"I went back to ESI for another piece, about one year after my last visit with Angela.  For my latest tattoo, I went with Jess Mascetti; she is well regarded...",5.0,2019-11-02 12:39:25,kxChi1iQWzcwj1aj_WnkSQ
1,Rachelle V.,"Dope layout and open space. I followed my tattoo artist here and was not disappointed. From booking the tattoo to paying, everything went smoothly. It's...",5.0,2020-02-21 20:08:29,kxChi1iQWzcwj1aj_WnkSQ
2,Eric L.,Man as a small business owner I really don't like to write bad reviews and I have never written one until now.  I feel like I got ripped off here.  My...,1.0,2018-12-04 07:57:12,kxChi1iQWzcwj1aj_WnkSQ
3,Sherry H.,"I went back to ESI for another piece, about one year after my last visit with Angela.  For my latest tattoo, I went with Jess Mascetti; she is well regarded...",5.0,2019-11-02 12:39:25,kxChi1iQWzcwj1aj_WnkSQ
4,Rachelle V.,"Dope layout and open space. I followed my tattoo artist here and was not disappointed. From booking the tattoo to paying, everything went smoothly. It's...",5.0,2020-02-21 20:08:29,kxChi1iQWzcwj1aj_WnkSQ
5,Eric L.,Man as a small business owner I really don't like to write bad reviews and I have never written one until now.  I feel like I got ripped off here.  My...,1.0,2018-12-04 07:57:12,kxChi1iQWzcwj1aj_WnkSQ
6,Sherry H.,"I went back to ESI for another piece, about one year after my last visit with Angela.  For my latest tattoo, I went with Jess Mascetti; she is well regarded...",5.0,2019-11-02 12:39:25,kxChi1iQWzcwj1aj_WnkSQ
7,Rachelle V.,"Dope layout and open space. I followed my tattoo artist here and was not disappointed. From booking the tattoo to paying, everything went smoothly. It's...",5.0,2020-02-21 20:08:29,kxChi1iQWzcwj1aj_WnkSQ
8,Eric L.,Man as a small business owner I really don't like to write bad reviews and I have never written one until now.  I feel like I got ripped off here.  My...,1.0,2018-12-04 07:57:12,kxChi1iQWzcwj1aj_WnkSQ
0,Eleni A.,"Perfect! I got tattooed by Ghost (Johnny) and it was EXACTLY what I wanted. Single needle fine line lettering, it's perfectly aligned and gives that minimal...",5.0,2020-02-07 13:35:52,kin0piAVWNHiaLZgfXkGrg
1,Renee R.,My home girl and I stopped in on a crazy rainy random day. Mikey was both our artists he's done a couple of tattoos on my friend both are so beautiful and...,5.0,2019-01-24 17:09:01,kin0piAVWNHiaLZgfXkGrg
2,Sylvio D.,"I was tattooed by Esteban almost two years ago. His artwork seemed nice at first for me, I cheered his work in our first meeting and I explained how...",2.0,2019-07-23 16:19:16,kin0piAVWNHiaLZgfXkGrg
3,Eleni A.,"Perfect! I got tattooed by Ghost (Johnny) and it was EXACTLY what I wanted. Single needle fine line lettering, it's perfectly aligned and gives that minimal...",5.0,2020-02-07 13:35:52,kin0piAVWNHiaLZgfXkGrg
4,Renee R.,My home girl and I stopped in on a crazy rainy random day. Mikey was both our artists he's done a couple of tattoos on my friend both are so beautiful and...,5.0,2019-01-24 17:09:01,kin0piAVWNHiaLZgfXkGrg
5,Sylvio D.,"I was tattooed by Esteban almost two years ago. His artwork seemed nice at first for me, I cheered his work in our first meeting and I explained how...",2.0,2019-07-23 16:19:16,kin0piAVWNHiaLZgfXkGrg
6,Eleni A.,"Perfect! I got tattooed by Ghost (Johnny) and it was EXACTLY what I wanted. Single needle fine line lettering, it's perfectly aligned and gives that minimal...",5.0,2020-02-07 13:35:52,kin0piAVWNHiaLZgfXkGrg
7,Renee R.,My home girl and I stopped in on a crazy rainy random day. Mikey was both our artists he's done a couple of tattoos on my friend both are so beautiful and...,5.0,2019-01-24 17:09:01,kin0piAVWNHiaLZgfXkGrg
8,Sylvio D.,"I was tattooed by Esteban almost two years ago. His artwork seemed nice at first for me, I cheered his work in our first meeting and I explained how...",2.0,2019-07-23 16:19:16,kin0piAVWNHiaLZgfXkGrg
0,Chrissy S.,My brothers are big on tattoos and my older brother has been coming coming to see Charlie for years. So us siblings decided to get a tattoo to represent us...,5.0,2018-07-27 19:47:52,UsJNi1BfGSMVEq1FeQBYBg
1,Alyssa C.,"I've been going here for years. They're super accommodating and very professional. The artists are well mannered and if you're nervous, they put you at ease...",5.0,2018-11-29 12:40:15,UsJNi1BfGSMVEq1FeQBYBg
2,Dana R.,My wife and I both got work done here and Charlie was always very professional with his work. I had to change my appointment for my tattoo and they were...,4.0,2016-11-20 11:05:55,UsJNi1BfGSMVEq1FeQBYBg
3,Chrissy S.,My brothers are big on tattoos and my older brother has been coming coming to see Charlie for years. So us siblings decided to get a tattoo to represent us...,5.0,2018-07-27 19:47:52,UsJNi1BfGSMVEq1FeQBYBg
4,Alyssa C.,"I've been going here for years. They're super accommodating and very professional. The artists are well mannered and if you're nervous, they put you at ease...",5.0,2018-11-29 12:40:15,UsJNi1BfGSMVEq1FeQBYBg
5,Dana R.,My wife and I both got work done here and Charlie was always very professional with his work. I had to change my appointment for my tattoo and they were...,4.0,2016-11-20 11:05:55,UsJNi1BfGSMVEq1FeQBYBg
6,Chrissy S.,My brothers are big on tattoos and my older brother has been coming coming to see Charlie for years. So us siblings decided to get a tattoo to represent us...,5.0,2018-07-27 19:47:52,UsJNi1BfGSMVEq1FeQBYBg
7,Alyssa C.,"I've been going here for years. They're super accommodating and very professional. The artists are well mannered and if you're nervous, they put you at ease...",5.0,2018-11-29 12:40:15,UsJNi1BfGSMVEq1FeQBYBg
8,Dana R.,My wife and I both got work done here and Charlie was always very professional with his work. I had to change my appointment for my tattoo and they were...,4.0,2016-11-20 11:05:55,UsJNi1BfGSMVEq1FeQBYBg
0,Golda S.,I discovered this shop after a quick Yelp search the day after Thanksgiving. I decided to go that evening hoping it would be quiet and not crowded. I was...,5.0,2019-12-21 05:35:20,lO7yMzV0MftVcOntyFjxWQ
1,Raven E.,Emailed days in advance and called the morning of to check what times they were available to take appointments or walk ins. Over the phone I was told after...,1.0,2020-01-03 14:39:59,lO7yMzV0MftVcOntyFjxWQ
2,Clarissa O.,I am so impressed with this place. I've gotten four tattoos here (all from Pat) and I could not be happier with the quality of each one. I get compliments...,5.0,2019-07-22 14:10:19,lO7yMzV0MftVcOntyFjxWQ
3,Golda S.,I discovered this shop after a quick Yelp search the day after Thanksgiving. I decided to go that evening hoping it would be quiet and not crowded. I was...,5.0,2019-12-21 05:35:20,lO7yMzV0MftVcOntyFjxWQ
4,Raven E.,Emailed days in advance and called the morning of to check what times they were available to take appointments or walk ins. Over the phone I was told after...,1.0,2020-01-03 14:39:59,lO7yMzV0MftVcOntyFjxWQ
5,Clarissa O.,I am so impressed with this place. I've gotten four tattoos here (all from Pat) and I could not be happier with the quality of each one. I get compliments...,5.0,2019-07-22 14:10:19,lO7yMzV0MftVcOntyFjxWQ
6,Golda S.,I discovered this shop after a quick Yelp search the day after Thanksgiving. I decided to go that evening hoping it would be quiet and not crowded. I was...,5.0,2019-12-21 05:35:20,lO7yMzV0MftVcOntyFjxWQ
7,Raven E.,Emailed days in advance and called the morning of to check what times they were available to take appointments or walk ins. Over the phone I was told after...,1.0,2020-01-03 14:39:59,lO7yMzV0MftVcOntyFjxWQ
8,Clarissa O.,I am so impressed with this place. I've gotten four tattoos here (all from Pat) and I could not be happier with the quality of each one. I get compliments...,5.0,2019-07-22 14:10:19,lO7yMzV0MftVcOntyFjxWQ
0,Julia Y.,"Great first tattoo experience! I got a tattoo from Jason (@jjjaylud) in late October. I initially wanted to do a walk in, but when I messaged him on...",5.0,2020-02-17 08:06:45,2W0DuAKfCN-UqGKpcgws4w
1,Kamila C.,"I am obsessed with this tattoo shop and can not wait to to go back. All the artists do amazing work. Fine lines, amazing detail, oh my! My tattoo was done...",5.0,2020-02-25 05:58:46,2W0DuAKfCN-UqGKpcgws4w
2,Kathryn T.,I am beyond thrilled with getting my first tattoo here at Blindreason. I've been researching for months to find the balance of the right place and vibe to...,5.0,2019-06-29 16:23:19,2W0DuAKfCN-UqGKpcgws4w
3,Julia Y.,"Great first tattoo experience! I got a tattoo from Jason (@jjjaylud) in late October. I initially wanted to do a walk in, but when I messaged him on...",5.0,2020-02-17 08:06:45,2W0DuAKfCN-UqGKpcgws4w
4,Kamila C.,"I am obsessed with this tattoo shop and can not wait to to go back. All the artists do amazing work. Fine lines, amazing detail, oh my! My tattoo was done...",5.0,2020-02-25 05:58:46,2W0DuAKfCN-UqGKpcgws4w
5,Kathryn T.,I am beyond thrilled with getting my first tattoo here at Blindreason. I've been researching for months to find the balance of the right place and vibe to...,5.0,2019-06-29 16:23:19,2W0DuAKfCN-UqGKpcgws4w
6,Julia Y.,"Great first tattoo experience! I got a tattoo from Jason (@jjjaylud) in late October. I initially wanted to do a walk in, but when I messaged him on...",5.0,2020-02-17 08:06:45,2W0DuAKfCN-UqGKpcgws4w
7,Kamila C.,"I am obsessed with this tattoo shop and can not wait to to go back. All the artists do amazing work. Fine lines, amazing detail, oh my! My tattoo was done...",5.0,2020-02-25 05:58:46,2W0DuAKfCN-UqGKpcgws4w
8,Kathryn T.,I am beyond thrilled with getting my first tattoo here at Blindreason. I've been researching for months to find the balance of the right place and vibe to...,5.0,2019-06-29 16:23:19,2W0DuAKfCN-UqGKpcgws4w
